lightblue ,"grayish, grey, gray ","gold, yellow, mustard, golden ",navy ,"bluish, blue, indigo, denim ","lightgrey, silver, light gray ","darkgrey, charcoal, black grey ","burlap, sand, taupe, tan, beige, light brown ","natural, neutral, greige, ivory, cream, off white ",black ,"pink, light pink, dark pink ",white  ,black and white ,"teal, light teal, dark teal "
"""light blue double linen panel""","""grayish extra wide 86 drape""","""gold extra wide 86 drape""","""navy double rustic panel""","""bluish patio insulated drapery""","""light gray extra wide 86 drape""","""dark grey extra wide 86 drape""","""burlap patio woven panel""","""natural patio woven panel""","""black double rustic panel""","""pink extra wide 86 drape""","""white double rustic panel""","""black and white double rustic panel""","""teal extra wide 86 drape"""
"""light blue double linen window curtain""","""grey extra wide 86 drape""","""yellow extra wide 86 drape""","""navy double rustic window curtain""","""blue patio insulated drapery""","""silver extra wide 86 drape""","""charcoal extra wide 86 drape""","""sand patio woven panel""","""neutral patio woven panel""","""black double rustic window curtain""","""light pink extra wide 86 drape""","""white double rustic window curtain""","""black and white double rustic window curtain""","""dark teal extra wide 86 drape"""
"""light blue double texture curtain""","""gray extra wide 86 drape""","""mustard extra wide 86 drape""","""navy double thermal curtain""","""indigo patio insulated drapery""","""light grey extra wide 86 drape""","""black grey extra wide 86 drape""","""taupe patio woven panel""","""greige patio woven panel""","""black double thermal curtain""","""dark pink extra wide 86 drape""","""white double thermal curtain""","""black and white double thermal curtain""","""light teal extra wide 86 drape"""
"""light blue double texture drape""","""grayish extra wide 86 drapery""","""gold extra wide 86 drapery""","""navy double thermal drape""","""denim patio insulated drapery""","""light gray extra wide 86 drapery""","""dark grey extra wide 86 drapery""","""tan patio woven panel""","""ivory patio woven panel""","""black double thermal drape""","""pink extra wide 86 drapery""","""white double thermal drape""","""black and white double thermal drape""","""teal extra wide 86 drapery"""
"""light blue double texture drapery""","""grey extra wide 86 drapery""","""yellow extra wide 86 drapery""","""navy double thermal drapery""","""bluish patio insulated panel""","""silver extra wide 86 drapery""","""charcoal extra wide 86 drapery""","""beige patio woven panel""","""cream patio woven panel""","""black double thermal drapery""","""light pink extra wide 86 drapery""","""white double thermal drapery""","""black and white double thermal drapery""","""dark teal extra wide 86 drapery"""
"""light blue double texture panel""","""gray extra wide 86 drapery""","""mustard extra wide 86 drapery""","""navy double thermal panel""","""blue patio insulated panel""","""light grey extra wide 86 drapery""","""black grey extra wide 86 drapery""","""light brown patio woven panel""","""off white patio woven panel""","""black double thermal panel""","""dark pink extra wide 86 drapery""","""white double thermal panel""","""black and white double thermal panel""","""light teal extra wide 86 drapery"""
"""light blue double texture window curtain""","""grayish extra wide 86 panel""","""gold extra wide 86 panel""","""navy double thermal window curtain""","""indigo patio insulated panel""","""light gray extra wide 86 panel""","""dark grey extra wide 86 panel""","""burlap patio woven window curtain""","""natural patio woven window curtain""","""black double thermal window curtain""","""pink extra wide 86 panel""","""white double thermal window curtain""","""black and white double thermal window curtain""","""teal extra wide 86 panel"""
"""light blue double tweed curtain""","""grey extra wide 86 panel""","""yellow extra wide 86 panel""","""navy double insulated curtain""","""denim patio insulated panel""","""silver extra wide 86 panel""","""charcoal extra wide 86 panel""","""sand patio woven window curtain""","""neutral patio woven window curtain""","""black double insulated curtain""","""light pink extra wide 86 panel""","""white double insulated curtain""","""black and white double insulated curtain""","""dark teal extra wide 86 panel"""
"""light blue double tweed drape""","""gray extra wide 86 panel""","""mustard extra wide 86 panel""","""navy double insulated drape""","""bluish patio insulated window curtain""","""light grey extra wide 86 panel""","""black grey extra wide 86 panel""","""taupe patio woven window curtain""","""greige patio woven window curtain""","""black double insulated drape""","""dark pink extra wide 86 panel""","""white double insulated drape""","""black and white double insulated drape""","""light teal extra wide 86 panel"""
"""light blue double tweed drapery""","""grayish extra wide 86 window curtain""","""gold extra wide 86 window curtain""","""navy double insulated drapery""","""blue patio insulated window curtain""","""light gray extra wide 86 window curtain""","""dark grey extra wide 86 window curtain""","""tan patio woven window curtain""","""ivory patio woven window curtain""","""black double insulated drapery""","""pink extra wide 86 window curtain""","""white double insulated drapery""","""black and white double insulated drapery""","""teal extra wide 86 window curtain"""
"""light blue double tweed panel""","""grey extra wide 86 window curtain""","""yellow extra wide 86 window curtain""","""navy double insulated panel""","""indigo patio insulated window curtain""","""silver extra wide 86 window curtain""","""charcoal extra wide 86 window curtain""","""beige patio woven window curtain""","""cream patio woven window curtain""","""black double insulated panel""","""light pink extra wide 86 window curtain""","""white double insulated panel""","""black and white double insulated panel""","""dark teal extra wide 86 window curtain"""
"""light blue double tweed window curtain""","""gray extra wide 86 window curtain""","""mustard extra wide 86 window curtain""","""navy double insulated window curtain""","""denim patio insulated window curtain""","""light grey extra wide 86 window curtain""","""black grey extra wide 86 window curtain""","""light brown patio woven window curtain""","""off white patio woven window curtain""","""black double insulated window curtain""","""dark pink extra wide 86 window curtain""","""white double insulated window curtain""","""black and white double insulated window curtain""","""light teal extra wide 86 window curtain"""
"""light blue double chambray curtain""","""grayish extra wide 95 curtain""","""gold extra wide 95 curtain""","""navy double insulate curtain""","""bluish patio insulate curtain""","""light gray extra wide 95 curtain""","""dark grey extra wide 95 curtain""","""burlap patio linen curtain""","""natural patio linen curtain""","""black double insulate curtain""","""pink extra wide 95 curtain""","""white double insulate curtain""","""black and white double insulate curtain""","""teal extra wide 95 curtain"""
"""light blue double chambray drape""","""grey extra wide 95 curtain""","""yellow extra wide 95 curtain""","""navy double insulate drape""","""blue patio insulate curtain""","""silver extra wide 95 curtain""","""charcoal extra wide 95 curtain""","""sand patio linen curtain""","""neutral patio linen curtain""","""black double insulate drape""","""light pink extra wide 95 curtain""","""white double insulate drape""","""black and white double insulate drape""","""dark teal extra wide 95 curtain"""
"""light blue double chambray drapery""","""gray extra wide 95 curtain""","""mustard extra wide 95 curtain""","""navy double insulate drapery""","""indigo patio insulate curtain""","""light grey extra wide 95 curtain""","""black grey extra wide 95 curtain""","""taupe patio linen curtain""","""greige patio linen curtain""","""black double insulate drapery""","""dark pink extra wide 95 curtain""","""white double insulate drapery""","""black and white double insulate drapery""","""light teal extra wide 95 curtain"""
"""light blue double chambray panel""","""grayish extra wide 95 drape""","""gold extra wide 95 drape""","""navy double insulate panel""","""denim patio insulate curtain""","""light gray extra wide 95 drape""","""dark grey extra wide 95 drape""","""tan patio linen curtain""","""ivory patio linen curtain""","""black double insulate panel""","""pink extra wide 95 drape""","""white double insulate panel""","""black and white double insulate panel""","""teal extra wide 95 drape"""
"""light blue double chambray window curtain""","""grey extra wide 95 drape""","""yellow extra wide 95 drape""","""navy double insulate window curtain""","""bluish patio insulate drape""","""silver extra wide 95 drape""","""charcoal extra wide 95 drape""","""beige patio linen curtain""","""cream patio linen curtain""","""black double insulate window curtain""","""light pink extra wide 95 drape""","""white double insulate window curtain""","""black and white double insulate window curtain""","""dark teal extra wide 95 drape"""
"""light blue double ring top curtain""","""gray extra wide 95 drape""","""mustard extra wide 95 drape""","""navy double sound curtain""","""blue patio insulate drape""","""light grey extra wide 95 drape""","""black grey extra wide 95 drape""","""light brown patio linen curtain""","""off white patio linen curtain""","""black double sound curtain""","""dark pink extra wide 95 drape""","""white double sound curtain""","""black and white double sound curtain""","""light teal extra wide 95 drape"""
"""light blue double ring top drape""","""grayish extra wide 95 drapery""","""gold extra wide 95 drapery""","""navy double sound drape""","""indigo patio insulate drape""","""light gray extra wide 95 drapery""","""dark grey extra wide 95 drapery""","""burlap patio linen drape""","""natural patio linen drape""","""black double sound drape""","""pink extra wide 95 drapery""","""white double sound drape""","""black and white double sound drape""","""teal extra wide 95 drapery"""
"""light blue double ring top drapery""","""grey extra wide 95 drapery""","""yellow extra wide 95 drapery""","""navy double sound drapery""","""denim patio insulate drape""","""silver extra wide 95 drapery""","""charcoal extra wide 95 drapery""","""sand patio linen drape""","""neutral patio linen drape""","""black double sound drapery""","""light pink extra wide 95 drapery""","""white double sound drapery""","""black and white double sound drapery""","""dark teal extra wide 95 drapery"""
"""light blue double ring top panel""","""gray extra wide 95 drapery""","""mustard extra wide 95 drapery""","""navy double sound panel""","""bluish patio insulate drapery""","""light grey extra wide 95 drapery""","""black grey extra wide 95 drapery""","""taupe patio linen drape""","""greige patio linen drape""","""black double sound panel""","""dark pink extra wide 95 drapery""","""white double sound panel""","""black and white double sound panel""","""light teal extra wide 95 drapery"""
"""light blue double ring top window curtain""","""grayish extra wide 95 panel""","""gold extra wide 95 panel""","""navy double sound window curtain""","""blue patio insulate drapery""","""light gray extra wide 95 panel""","""dark grey extra wide 95 panel""","""tan patio linen drape""","""ivory patio linen drape""","""black double sound window curtain""","""pink extra wide 95 panel""","""white double sound window curtain""","""black and white double sound window curtain""","""teal extra wide 95 panel"""
"""light blue double farmhouse curtain""","""grey extra wide 95 panel""","""yellow extra wide 95 panel""","""navy double patio curtain""","""indigo patio insulate drapery""","""silver extra wide 95 panel""","""charcoal extra wide 95 panel""","""beige patio linen drape""","""cream patio linen drape""","""black double patio curtain""","""light pink extra wide 95 panel""","""white double patio curtain""","""black and white double patio curtain""","""dark teal extra wide 95 panel"""
"""light blue double farmhouse drape""","""gray extra wide 95 panel""","""mustard extra wide 95 panel""","""navy double patio drape""","""denim patio insulate drapery""","""light grey extra wide 95 panel""","""black grey extra wide 95 panel""","""light brown patio linen drape""","""off white patio linen drape""","""black double patio drape""","""dark pink extra wide 95 panel""","""white double patio drape""","""black and white double patio drape""","""light teal extra wide 95 panel"""
"""light blue double farmhouse drapery""","""grayish extra wide 95 window curtain""","""gold extra wide 95 window curtain""","""navy double patio drapery""","""bluish patio insulate panel""","""light gray extra wide 95 window curtain""","""dark grey extra wide 95 window curtain""","""burlap patio linen drapery""","""natural patio linen drapery""","""black double patio drapery""","""pink extra wide 95 window curtain""","""white double patio drapery""","""black and white double patio drapery""","""teal extra wide 95 window curtain"""
"""light blue double farmhouse panel""","""grey extra wide 95 window curtain""","""yellow extra wide 95 window curtain""","""navy double patio panel""","""blue patio insulate panel""","""silver extra wide 95 window curtain""","""charcoal extra wide 95 window curtain""","""sand patio linen drapery""","""neutral patio linen drapery""","""black double patio panel""","""light pink extra wide 95 window curtain""","""white double patio panel""","""black and white double patio panel""","""dark teal extra wide 95 window curtain"""
"""light blue double farmhouse window curtain""","""gray extra wide 95 window curtain""","""mustard extra wide 95 window curtain""","""navy double patio window curtain""","""indigo patio insulate panel""","""light grey extra wide 95 window curtain""","""black grey extra wide 95 window curtain""","""taupe patio linen drapery""","""greige patio linen drapery""","""black double patio window curtain""","""dark pink extra wide 95 window curtain""","""white double patio window curtain""","""black and white double patio window curtain""","""light teal extra wide 95 window curtain"""
"""light blue double farm house curtain""","""grayish extra wide 96 curtain""","""gold extra wide 96 curtain""","""navy double extra wide curtain""","""denim patio insulate panel""","""light gray extra wide 96 curtain""","""dark grey extra wide 96 curtain""","""tan patio linen drapery""","""ivory patio linen drapery""","""black double extra wide curtain""","""pink extra wide 96 curtain""","""white double extra wide curtain""","""black and white double extra wide curtain""","""teal extra wide 96 curtain"""
"""light blue double farm house drape""","""grey extra wide 96 curtain""","""yellow extra wide 96 curtain""","""navy double extra wide drape""","""bluish patio insulate window curtain""","""silver extra wide 96 curtain""","""charcoal extra wide 96 curtain""","""beige patio linen drapery""","""cream patio linen drapery""","""black double extra wide drape""","""light pink extra wide 96 curtain""","""white double extra wide drape""","""black and white double extra wide drape""","""dark teal extra wide 96 curtain"""
"""light blue double farm house drapery""","""gray extra wide 96 curtain""","""mustard extra wide 96 curtain""","""navy double extra wide drapery""","""blue patio insulate window curtain""","""light grey extra wide 96 curtain""","""black grey extra wide 96 curtain""","""light brown patio linen drapery""","""off white patio linen drapery""","""black double extra wide drapery""","""dark pink extra wide 96 curtain""","""white double extra wide drapery""","""black and white double extra wide drapery""","""light teal extra wide 96 curtain"""
"""light blue double farm house panel""","""grayish extra wide 96 drape""","""gold extra wide 96 drape""","""navy double extra wide panel""","""indigo patio insulate window curtain""","""light gray extra wide 96 drape""","""dark grey extra wide 96 drape""","""burlap patio linen panel""","""natural patio linen panel""","""black double extra wide panel""","""pink extra wide 96 drape""","""white double extra wide panel""","""black and white double extra wide panel""","""teal extra wide 96 drape"""
"""light blue double farm house window curtain""","""grey extra wide 96 drape""","""yellow extra wide 96 drape""","""navy double extra wide window curtain""","""denim patio insulate window curtain""","""silver extra wide 96 drape""","""charcoal extra wide 96 drape""","""sand patio linen panel""","""neutral patio linen panel""","""black double extra wide window curtain""","""light pink extra wide 96 drape""","""white double extra wide window curtain""","""black and white double extra wide window curtain""","""dark teal extra wide 96 drape"""
"""light blue double semi sheer curtain""","""gray extra wide 96 drape""","""mustard extra wide 96 drape""","""navy double wide curtain""","""bluish patio sound curtain""","""light grey extra wide 96 drape""","""black grey extra wide 96 drape""","""taupe patio linen panel""","""greige patio linen panel""","""black double wide curtain""","""dark pink extra wide 96 drape""","""white double wide curtain""","""black and white double wide curtain""","""light teal extra wide 96 drape"""
"""light blue double semi sheer drape""","""grayish extra wide 96 drapery""","""gold extra wide 96 drapery""","""navy double wide drape""","""blue patio sound curtain""","""light gray extra wide 96 drapery""","""dark grey extra wide 96 drapery""","""tan patio linen panel""","""ivory patio linen panel""","""black double wide drape""","""pink extra wide 96 drapery""","""white double wide drape""","""black and white double wide drape""","""teal extra wide 96 drapery"""
"""light blue double semi sheer drapery""","""grey extra wide 96 drapery""","""yellow extra wide 96 drapery""","""navy double wide drapery""","""indigo patio sound curtain""","""silver extra wide 96 drapery""","""charcoal extra wide 96 drapery""","""beige patio linen panel""","""cream patio linen panel""","""black double wide drapery""","""light pink extra wide 96 drapery""","""white double wide drapery""","""black and white double wide drapery""","""dark teal extra wide 96 drapery"""
"""light blue double semi sheer panel""","""gray extra wide 96 drapery""","""mustard extra wide 96 drapery""","""navy double wide panel""","""denim patio sound curtain""","""light grey extra wide 96 drapery""","""black grey extra wide 96 drapery""","""light brown patio linen panel""","""off white patio linen panel""","""black double wide panel""","""dark pink extra wide 96 drapery""","""white double wide panel""","""black and white double wide panel""","""light teal extra wide 96 drapery"""
"""light blue double semi sheer window curtain""","""grayish extra wide 96 panel""","""gold extra wide 96 panel""","""navy double wide window curtain""","""bluish patio sound drape""","""light gray extra wide 96 panel""","""dark grey extra wide 96 panel""","""burlap patio linen window curtain""","""natural patio linen window curtain""","""black double wide window curtain""","""pink extra wide 96 panel""","""white double wide window curtain""","""black and white double wide window curtain""","""teal extra wide 96 panel"""
"""light blue double rustic curtain""","""grey extra wide 96 panel""","""yellow extra wide 96 panel""","""navy double double curtain""","""blue patio sound drape""","""silver extra wide 96 panel""","""charcoal extra wide 96 panel""","""sand patio linen window curtain""","""neutral patio linen window curtain""","""black double double curtain""","""light pink extra wide 96 panel""","""white double double curtain""","""black and white double double curtain""","""dark teal extra wide 96 panel"""
"""light blue double rustic drape""","""gray extra wide 96 panel""","""mustard extra wide 96 panel""","""navy double double drape""","""indigo patio sound drape""","""light grey extra wide 96 panel""","""black grey extra wide 96 panel""","""taupe patio linen window curtain""","""greige patio linen window curtain""","""black double double drape""","""dark pink extra wide 96 panel""","""white double double drape""","""black and white double double drape""","""light teal extra wide 96 panel"""
"""light blue double rustic drapery""","""grayish extra wide 96 window curtain""","""gold extra wide 96 window curtain""","""navy double double drapery""","""denim patio sound drape""","""light gray extra wide 96 window curtain""","""dark grey extra wide 96 window curtain""","""tan patio linen window curtain""","""ivory patio linen window curtain""","""black double double drapery""","""pink extra wide 96 window curtain""","""white double double drapery""","""black and white double double drapery""","""teal extra wide 96 window curtain"""
"""light blue double rustic panel""","""grey extra wide 96 window curtain""","""yellow extra wide 96 window curtain""","""navy double double panel""","""bluish patio sound drapery""","""silver extra wide 96 window curtain""","""charcoal extra wide 96 window curtain""","""beige patio linen window curtain""","""cream patio linen window curtain""","""black double double panel""","""light pink extra wide 96 window curtain""","""white double double panel""","""black and white double double panel""","""dark teal extra wide 96 window curtain"""
"""light blue double rustic window curtain""","""gray extra wide 96 window curtain""","""mustard extra wide 96 window curtain""","""navy double double window curtain""","""blue patio sound drapery""","""light grey extra wide 96 window curtain""","""black grey extra wide 96 window curtain""","""light brown patio linen window curtain""","""off white patio linen window curtain""","""black double double window curtain""","""dark pink extra wide 96 window curtain""","""white double double window curtain""","""black and white double double window curtain""","""light teal extra wide 96 window curtain"""
"""light blue double thermal curtain""","""grayish extra wide 97 curtain""","""gold extra wide 97 curtain""","""navy double boho curtain""","""indigo patio sound drapery""","""light gray extra wide 97 curtain""","""dark grey extra wide 97 curtain""","""burlap patio texture curtain""","""natural patio texture curtain""","""black double boho curtain""","""pink extra wide 97 curtain""","""white double boho curtain""","""black and white double boho curtain""","""teal extra wide 97 curtain"""
"""light blue double thermal drape""","""grey extra wide 97 curtain""","""yellow extra wide 97 curtain""","""navy double boho drape""","""denim patio sound drapery""","""silver extra wide 97 curtain""","""charcoal extra wide 97 curtain""","""sand patio texture curtain""","""neutral patio texture curtain""","""black double boho drape""","""light pink extra wide 97 curtain""","""white double boho drape""","""black and white double boho drape""","""dark teal extra wide 97 curtain"""
"""light blue double thermal drapery""","""gray extra wide 97 curtain""","""mustard extra wide 97 curtain""","""navy double boho drapery""","""bluish patio sound panel""","""light grey extra wide 97 curtain""","""black grey extra wide 97 curtain""","""taupe patio texture curtain""","""greige patio texture curtain""","""black double boho drapery""","""dark pink extra wide 97 curtain""","""white double boho drapery""","""black and white double boho drapery""","""light teal extra wide 97 curtain"""
"""light blue double thermal panel""","""grayish extra wide 97 drape""","""gold extra wide 97 drape""","""navy double boho panel""","""blue patio sound panel""","""light gray extra wide 97 drape""","""dark grey extra wide 97 drape""","""tan patio texture curtain""","""ivory patio texture curtain""","""black double boho panel""","""pink extra wide 97 drape""","""white double boho panel""","""black and white double boho panel""","""teal extra wide 97 drape"""
"""light blue double thermal window curtain""","""grey extra wide 97 drape""","""yellow extra wide 97 drape""","""navy double boho window curtain""","""indigo patio sound panel""","""silver extra wide 97 drape""","""charcoal extra wide 97 drape""","""beige patio texture curtain""","""cream patio texture curtain""","""black double boho window curtain""","""light pink extra wide 97 drape""","""white double boho window curtain""","""black and white double boho window curtain""","""dark teal extra wide 97 drape"""
"""light blue double insulated curtain""","""gray extra wide 97 drape""","""mustard extra wide 97 drape""","""navy double bohemian curtain""","""denim patio sound panel""","""light grey extra wide 97 drape""","""black grey extra wide 97 drape""","""light brown patio texture curtain""","""off white patio texture curtain""","""black double bohemian curtain""","""dark pink extra wide 97 drape""","""white double bohemian curtain""","""black and white double bohemian curtain""","""light teal extra wide 97 drape"""
"""light blue double insulated drape""","""grayish extra wide 97 drapery""","""gold extra wide 97 drapery""","""navy double bohemian drape""","""bluish patio sound window curtain""","""light gray extra wide 97 drapery""","""dark grey extra wide 97 drapery""","""burlap patio texture drape""","""natural patio texture drape""","""black double bohemian drape""","""pink extra wide 97 drapery""","""white double bohemian drape""","""black and white double bohemian drape""","""teal extra wide 97 drapery"""
"""light blue double insulated drapery""","""grey extra wide 97 drapery""","""yellow extra wide 97 drapery""","""navy double bohemian drapery""","""blue patio sound window curtain""","""silver extra wide 97 drapery""","""charcoal extra wide 97 drapery""","""sand patio texture drape""","""neutral patio texture drape""","""black double bohemian drapery""","""light pink extra wide 97 drapery""","""white double bohemian drapery""","""black and white double bohemian drapery""","""dark teal extra wide 97 drapery"""
"""light blue double insulated panel""","""gray extra wide 97 drapery""","""mustard extra wide 97 drapery""","""navy double bohemian panel""","""indigo patio sound window curtain""","""light grey extra wide 97 drapery""","""black grey extra wide 97 drapery""","""taupe patio texture drape""","""greige patio texture drape""","""black double bohemian panel""","""dark pink extra wide 97 drapery""","""white double bohemian panel""","""black and white double bohemian panel""","""light teal extra wide 97 drapery"""
"""light blue double insulated window curtain""","""grayish extra wide 97 panel""","""gold extra wide 97 panel""","""navy double bohemian window curtain""","""denim patio sound window curtain""","""light gray extra wide 97 panel""","""dark grey extra wide 97 panel""","""tan patio texture drape""","""ivory patio texture drape""","""black double bohemian window curtain""","""pink extra wide 97 panel""","""white double bohemian window curtain""","""black and white double bohemian window curtain""","""teal extra wide 97 panel"""
"""light blue double insulate curtain""","""grey extra wide 97 panel""","""yellow extra wide 97 panel""","""navy woven patio curtain""","""bluish patio patio curtain""","""silver extra wide 97 panel""","""charcoal extra wide 97 panel""","""beige patio texture drape""","""cream patio texture drape""","""black woven patio curtain""","""light pink extra wide 97 panel""","""white woven patio curtain""","""black and white woven patio curtain""","""dark teal extra wide 97 panel"""
"""light blue double insulate drape""","""gray extra wide 97 panel""","""mustard extra wide 97 panel""","""navy woven patio drape""","""blue patio patio curtain""","""light grey extra wide 97 panel""","""black grey extra wide 97 panel""","""light brown patio texture drape""","""off white patio texture drape""","""black woven patio drape""","""dark pink extra wide 97 panel""","""white woven patio drape""","""black and white woven patio drape""","""light teal extra wide 97 panel"""
"""light blue double insulate drapery""","""grayish extra wide 97 window curtain""","""gold extra wide 97 window curtain""","""navy woven patio drapery""","""indigo patio patio curtain""","""light gray extra wide 97 window curtain""","""dark grey extra wide 97 window curtain""","""burlap patio texture drapery""","""natural patio texture drapery""","""black woven patio drapery""","""pink extra wide 97 window curtain""","""white woven patio drapery""","""black and white woven patio drapery""","""teal extra wide 97 window curtain"""
"""light blue double insulate panel""","""grey extra wide 97 window curtain""","""yellow extra wide 97 window curtain""","""navy woven patio panel""","""denim patio patio curtain""","""silver extra wide 97 window curtain""","""charcoal extra wide 97 window curtain""","""sand patio texture drapery""","""neutral patio texture drapery""","""black woven patio panel""","""light pink extra wide 97 window curtain""","""white woven patio panel""","""black and white woven patio panel""","""dark teal extra wide 97 window curtain"""
"""light blue double insulate window curtain""","""gray extra wide 97 window curtain""","""mustard extra wide 97 window curtain""","""navy woven patio window curtain""","""bluish patio patio drape""","""light grey extra wide 97 window curtain""","""black grey extra wide 97 window curtain""","""taupe patio texture drapery""","""greige patio texture drapery""","""black woven patio window curtain""","""dark pink extra wide 97 window curtain""","""white woven patio window curtain""","""black and white woven patio window curtain""","""light teal extra wide 97 window curtain"""
"""light blue double sound curtain""","""grayish extra wide 107 curtain""","""gold extra wide 107 curtain""","""navy woven extra wide curtain""","""blue patio patio drape""","""light gray extra wide 107 curtain""","""dark grey extra wide 107 curtain""","""tan patio texture drapery""","""ivory patio texture drapery""","""black woven extra wide curtain""","""pink extra wide 107 curtain""","""white woven extra wide curtain""","""black and white woven extra wide curtain""","""teal extra wide 107 curtain"""
"""light blue double sound drape""","""grey extra wide 107 curtain""","""yellow extra wide 107 curtain""","""navy woven extra wide drape""","""indigo patio patio drape""","""silver extra wide 107 curtain""","""charcoal extra wide 107 curtain""","""beige patio texture drapery""","""cream patio texture drapery""","""black woven extra wide drape""","""light pink extra wide 107 curtain""","""white woven extra wide drape""","""black and white woven extra wide drape""","""dark teal extra wide 107 curtain"""
"""light blue double sound drapery""","""gray extra wide 107 curtain""","""mustard extra wide 107 curtain""","""navy woven extra wide drapery""","""denim patio patio drape""","""light grey extra wide 107 curtain""","""black grey extra wide 107 curtain""","""light brown patio texture drapery""","""off white patio texture drapery""","""black woven extra wide drapery""","""dark pink extra wide 107 curtain""","""white woven extra wide drapery""","""black and white woven extra wide drapery""","""light teal extra wide 107 curtain"""
"""light blue double sound panel""","""grayish extra wide 107 drape""","""gold extra wide 107 drape""","""navy woven extra wide panel""","""bluish patio patio drapery""","""light gray extra wide 107 drape""","""dark grey extra wide 107 drape""","""burlap patio texture panel""","""natural patio texture panel""","""black woven extra wide panel""","""pink extra wide 107 drape""","""white woven extra wide panel""","""black and white woven extra wide panel""","""teal extra wide 107 drape"""
"""light blue double sound window curtain""","""grey extra wide 107 drape""","""yellow extra wide 107 drape""","""navy woven extra wide window curtain""","""blue patio patio drapery""","""silver extra wide 107 drape""","""charcoal extra wide 107 drape""","""sand patio texture panel""","""neutral patio texture panel""","""black woven extra wide window curtain""","""light pink extra wide 107 drape""","""white woven extra wide window curtain""","""black and white woven extra wide window curtain""","""dark teal extra wide 107 drape"""
"""light blue double patio curtain""","""gray extra wide 107 drape""","""mustard extra wide 107 drape""","""navy woven wide curtain""","""indigo patio patio drapery""","""light grey extra wide 107 drape""","""black grey extra wide 107 drape""","""taupe patio texture panel""","""greige patio texture panel""","""black woven wide curtain""","""dark pink extra wide 107 drape""","""white woven wide curtain""","""black and white woven wide curtain""","""light teal extra wide 107 drape"""
"""light blue double patio drape""","""grayish extra wide 107 drapery""","""gold extra wide 107 drapery""","""navy woven wide drape""","""denim patio patio drapery""","""light gray extra wide 107 drapery""","""dark grey extra wide 107 drapery""","""tan patio texture panel""","""ivory patio texture panel""","""black woven wide drape""","""pink extra wide 107 drapery""","""white woven wide drape""","""black and white woven wide drape""","""teal extra wide 107 drapery"""
"""light blue double patio drapery""","""grey extra wide 107 drapery""","""yellow extra wide 107 drapery""","""navy woven wide drapery""","""bluish patio patio panel""","""silver extra wide 107 drapery""","""charcoal extra wide 107 drapery""","""beige patio texture panel""","""cream patio texture panel""","""black woven wide drapery""","""light pink extra wide 107 drapery""","""white woven wide drapery""","""black and white woven wide drapery""","""dark teal extra wide 107 drapery"""
"""light blue double patio panel""","""gray extra wide 107 drapery""","""mustard extra wide 107 drapery""","""navy woven wide panel""","""blue patio patio panel""","""light grey extra wide 107 drapery""","""black grey extra wide 107 drapery""","""light brown patio texture panel""","""off white patio texture panel""","""black woven wide panel""","""dark pink extra wide 107 drapery""","""white woven wide panel""","""black and white woven wide panel""","""light teal extra wide 107 drapery"""
"""light blue double patio window curtain""","""grayish extra wide 107 panel""","""gold extra wide 107 panel""","""navy woven wide window curtain""","""indigo patio patio panel""","""light gray extra wide 107 panel""","""dark grey extra wide 107 panel""","""burlap patio texture window curtain""","""natural patio texture window curtain""","""black woven wide window curtain""","""pink extra wide 107 panel""","""white woven wide window curtain""","""black and white woven wide window curtain""","""teal extra wide 107 panel"""
"""light blue double extra wide curtain""","""grey extra wide 107 panel""","""yellow extra wide 107 panel""","""navy woven double curtain""","""denim patio patio panel""","""silver extra wide 107 panel""","""charcoal extra wide 107 panel""","""sand patio texture window curtain""","""neutral patio texture window curtain""","""black woven double curtain""","""light pink extra wide 107 panel""","""white woven double curtain""","""black and white woven double curtain""","""dark teal extra wide 107 panel"""
"""light blue double extra wide drape""","""gray extra wide 107 panel""","""mustard extra wide 107 panel""","""navy woven double drape""","""bluish patio patio window curtain""","""light grey extra wide 107 panel""","""black grey extra wide 107 panel""","""taupe patio texture window curtain""","""greige patio texture window curtain""","""black woven double drape""","""dark pink extra wide 107 panel""","""white woven double drape""","""black and white woven double drape""","""light teal extra wide 107 panel"""
"""light blue double extra wide drapery""","""grayish extra wide 107 window curtain""","""gold extra wide 107 window curtain""","""navy woven double drapery""","""blue patio patio window curtain""","""light gray extra wide 107 window curtain""","""dark grey extra wide 107 window curtain""","""tan patio texture window curtain""","""ivory patio texture window curtain""","""black woven double drapery""","""pink extra wide 107 window curtain""","""white woven double drapery""","""black and white woven double drapery""","""teal extra wide 107 window curtain"""
"""light blue double extra wide panel""","""grey extra wide 107 window curtain""","""yellow extra wide 107 window curtain""","""navy woven double panel""","""indigo patio patio window curtain""","""silver extra wide 107 window curtain""","""charcoal extra wide 107 window curtain""","""beige patio texture window curtain""","""cream patio texture window curtain""","""black woven double panel""","""light pink extra wide 107 window curtain""","""white woven double panel""","""black and white woven double panel""","""dark teal extra wide 107 window curtain"""
"""light blue double extra wide window curtain""","""gray extra wide 107 window curtain""","""mustard extra wide 107 window curtain""","""navy woven double window curtain""","""denim patio patio window curtain""","""light grey extra wide 107 window curtain""","""black grey extra wide 107 window curtain""","""light brown patio texture window curtain""","""off white patio texture window curtain""","""black woven double window curtain""","""dark pink extra wide 107 window curtain""","""white woven double window curtain""","""black and white woven double window curtain""","""light teal extra wide 107 window curtain"""
